partner_id,partner_name,gmv,gv,orders,units,n_skus,instock,cancelled_gmv,returns_gmv,n_brands,business_model,cvr,cancel_rate,return_rate,share,cum_share
462368,jiayouxin,465.4,201,12,13,14,95.11815920391689,26.95,0.0,2,FBN,0.05970149253731343,5.790717662226042,0.0,0.030015424019620564,92.95051779347425
474289,dongguanyuandashengkejiyouxiangongsi,463.03000000000003,278,8,9,26,87.54496403007336,0.0,77.0,1,FBN,0.02877697841726619,0.0,16.62959203507332,0.02986257366524476,92.98038036713949
24759,Best Buy,462.35,104,9,11,18,99.33894230391667,0.0,0.0,1,FBN,0.08653846153846154,0.0,0.0,0.029818717867364782,93.01019908500686
145453,Versa-Mart,460.92999999999995,83,6,12,19,100.00000000000003,0.0,0.0,1,DSE,0.07228915662650602,0.0,0.0,0.02972713664238012,93.03992622164924
239081,1ST Souq FZE LLC,460.86,1836,6,6,3,99.96255446608127,0.0,0.0,1,FBN,0.0032679738562091504,0.0,0.0,0.0297226220749513,93.0696488437242
75145,Ume,459.01,59,10,18,3,100.0,51.0,0.0,3,FBN,0.1694915254237288,11.110869044247403,0.0,0.029603308507189587,93.09925215223139
371802,JBC-3,458.0,75,2,2,2,99.99999999999999,229.0,0.0,1,FBN,0.02666666666666667,50.0,0.0,0.02953816974857374,93.12879032197996
377095,shenzhenruifengshiyeyouxiangongsi,457.99999999999994,216,9,10,14,95.77546296341364,0.0,0.0,1,FBN,0.041666666666666664,0.0,0.0,0.029538169748573734,93.15832849172854
29576,BestStore AE,457.6,295,9,9,31,77.86016949572036,0.0,0.0,2,FBN,0.030508474576271188,0.0,0.0,0.029512372220409047,93.18784086394895
360894,safszhongji,456.01,13,3,3,2,88.46153846131656,0.0,0.0,2,FBN,0.23076923076923078,0.0,0.0,0.029409827045954393,93.2172506909949
39408,ZCM HAPPY,452.68999999999994,192,11,13,37,98.95833333242734,0.0,0.0,2,FBN,0.057291666666666664,0.0,0.0,0.029195707562187433,93.24644639855708
462937,Novohome,451.42,581,19,24,7,79.56110154936795,0.0,33.43,2,FBN,0.03270223752151463,0.0,7.405520357981481,0.02911380041026454,93.27556019896734
301610,Shenzhenshirongzhongdianzishangwuyouxiangongsi,449.89,174,11,12,4,100.00000000000004,0.0,0.0,1,FBN,0.06321839080459771,0.0,0.0,0.029015124865034585,93.30457532383238
466758,C2,449.11,50,4,9,2,100.0,0.0,0.0,1,FBN,0.08,0.0,0.0,0.028964819685113434,93.3335401435175
194997,Chenxiasilu,447.22999999999996,169,8,10,13,96.22781065117914,0.0,24.9,1,FBN,0.047337278106508875,0.0,5.567605035440377,0.028843571302739374,93.36238371482024
378725,interReach,446.01,95,9,12,4,78.28947368538088,0.0,0.0,1,FBN,0.09473684210526316,0.0,0.0,0.02876488884183706,93.39114860366207
430705,Chumbak,441.0,42,6,6,7,72.61904761765871,81.0,0.0,1,Retail,0.14285714285714285,18.367346938775512,0.0,0.02844177480157428,93.41959037846365
317797,xinruitong,437.91,904,9,10,6,99.9723451327298,0.0,59.99,1,FBN,0.00995575221238938,0.0,13.699161928250097,0.02824248889650202,93.44783286736015
91323,Xinxiangshi muyequxingchenshangmaoyouxiangongsi,427.62000000000006,23,4,4,3,99.99999999999999,0.0,0.0,1,FBN,0.17391304347826086,0.0,0.0,0.02757884748446529,93.47541171484461
45434,XiuRen,421.16,519,11,11,19,95.5443159922149,57.8,0.0,1,FBN,0.02119460500963391,13.724000379903122,0.0,0.027162217404605497,93.50257393224922
41341,DubaiShopping,419.31,78,12,14,4,99.99999999999999,0.0,0.0,2,SBB,0.15384615384615385,0.0,0.0,0.027042903836843792,93.52961683608606
481991,Daiso Japan,418.35,558,35,50,269,98.86872759826173,0.0,39.5,5,DSE,0.06272401433691756,0.0,9.441854906179035,0.026980989769248526,93.5565978258553
308589,wuhahao,418.0,96,7,9,9,100.0,43.0,0.0,3,FBN,0.07291666666666667,10.287081339712918,0.0,0.026958416932104417,93.58355624278741
416992,4H ESSENTIALS FZE,410.21999999999997,318,18,18,7,85.88836477978225,0.0,0.0,1,FBN,0.05660377358490566,0.0,0.0,0.026456655009301132,93.61001289779671
15986,Cottonhome.ae,409.51,94,10,10,6,99.66755319085985,0.0,0.0,2,DSE,0.10638297872340426,0.0,0.0,0.026410864396808804,93.63642376219352
407655,Chizi,405.27000000000004,2953,6,6,2,99.72485607853693,62.1,0.0,1,FBN,0.002031832035218422,15.323117921385743,0.0,0.026137410598263057,93.66256117279178
18370,SuperHome,404.6,230,7,8,17,99.67391304335494,47.88,0.0,3,FBN,0.030434782608695653,11.833910034602075,0.0,0.026094199738587197,93.68865537253038
161923,Alayjah,402.01,126,5,5,3,100.00000000000001,85.0,0.0,1,FBN,0.03968253968253968,21.14375264296908,0.0,0.025927160743720805,93.7145825332741
58171,Great Offers Trading,402.0,14,3,8,7,87.50000000491069,0.0,0.0,1,DSE,0.21428571428571427,0.0,0.0,0.02592651580551669,93.74050904907962
408876,Yaan Teejara,400.51,125,9,9,1,100.0,0.0,45.0,1,FBN,0.072,0.0,11.235674514993384,0.02583042001310321,93.76633946909273
226892,Virventures Inc,400.01,14,1,2,1,18.750000000000004,0.0,0.0,1,FBN,0.07142857142857142,0.0,0.0,0.02579817310289734,93.79213764219563
117352,NEWSTAR,396.01,34,4,4,1,100.0,0.0,0.0,1,FBN,0.11764705882352941,0.0,0.0,0.02554019782125041,93.81767784001688
10201,Santhome Store,394.07,74,4,6,21,99.99999999999999,0.0,0.0,3,DSE,0.05405405405405406,0.0,0.0,0.025415079809651648,93.84309291982653
65553,HelloMoto,394.01,1139,4,4,3,100.00000000000001,103.88,0.0,1,FBN,0.003511852502194908,26.364813075810257,0.0,0.02541121018042694,93.86850413000695
175349,guangzhouxiaoyaxinxikejiyouxiangongsi,393.59,138,7,7,6,82.60869565289072,0.0,0.0,1,FBN,0.050724637681159424,0.0,0.0,0.025384122775854015,93.8938882527828
13820,Ebuy,393.01,178,4,4,157,99.47331460465931,0.0,0.0,13,DSE,0.02247191011235955,0.0,0.0,0.02534671636001521,93.91923496914282
476440,TRADES GLOBAL INDIA FOR ONLINE SELLING,393.0,66,8,9,6,99.99999999999997,0.0,70.0,1,SBB,0.12121212121212122,0.0,17.8117048346056,0.02534607142181109,93.94458104056463
476272,WeiaiShenZhenJiaJuYongPinYouXianGongSi,391.17,45,4,4,2,100.0,0.0,0.0,1,FBN,0.08888888888888889,0.0,0.0,0.02522804773045762,93.96980908829508
92201,dong guan shi yi zheng guo ji mao yi you xian gong si,388.0,252,2,2,4,100.00000000000001,0.0,0.0,1,FBN,0.007936507936507936,0.0,0.0,0.02502360231975243,93.99483269061483
12323,BigSHOP,386.01,92,2,2,5,100.00000000000001,0.0,0.0,2,FBN,0.021739130434782608,0.0,0.0,0.024895259617133077,94.01972795023197
431735,Tianhua,384.45,137,9,11,2,100.00000000000001,67.9,0.0,1,FBN,0.06569343065693431,17.66159448562882,0.0,0.024794649257290774,94.04452259948926
368800,youhuaguo,382.96,143,7,7,1,100.00000000000001,0.0,0.0,1,FBN,0.04895104895104895,0.0,0.0,0.02469855346487729,94.06922115295413
123637,guang zhou hui bu mao yi you xian gong si,381.0,4,5,5,5,6.250000000000001,0.0,0.0,1,SBB,1.25,0.0,0.0,0.024572145576870295,94.093793298531
296298,wigglywhale,379.96,251,3,4,2,100.00000000000001,0.0,0.0,1,FBN,0.01195219123505976,0.0,0.0,0.024505072003642093,94.11829837053465
38474,HOMESTAR,378.01,334,24,26,161,97.86676646621898,0.0,30.619999999999997,14,FBN,0.0718562874251497,0.0,8.1003148064866,0.024379309053839213,94.14267767958849
510386,nalandai,372.53999999999996,0,2,2,2,100.0,0.0,0.0,1,SBB,0.0,0.0,0.0,0.024026527856187033,94.16670420744468
329138,Kang,372.01,106,3,3,2,75.23584905706879,0.0,0.0,1,FBN,0.02830188679245283,0.0,0.0,0.023992346131368813,94.19069655357605
266156,Dongguanshichaoshijiewenhuachuanmeiyouxiangongsi,370.01,56,3,4,2,99.99999999843753,0.0,0.0,1,FBN,0.05357142857142857,0.0,0.0,0.02386335849054535,94.21455991206659
485105,DISSIPATION,370.0,32,7,7,8,8.007812511364751,0.0,0.0,1,SBB,0.21875,0.0,0.0,0.02386271355234123,94.23842262561894
397919,WeeZee,369.47,91,10,10,31,99.99999999842036,43.23,0.0,1,FBN,0.10989010989010989,11.700544022518741,0.0,0.023828531827523015,94.26225115744646
118933,Cleaning Superstore,368.0,39,4,6,6,100.0,51.0,0.0,1,DSE,0.10256410256410256,13.858695652173914,0.0,0.023733725911517765,94.28598488335797
470803,dongguanweinuoqishikejiyouxiangongsi,366.94,30,5,5,18,88.33333333574998,0.0,0.0,1,FBN,0.16666666666666666,0.0,0.0,0.02366536246188133,94.30965024581985
374574,Haiji,366.8,87,8,9,11,100.00000000000001,0.0,0.0,1,FBN,0.09195402298850575,0.0,0.0,0.023656333327023688,94.33330657914688
48248,Peng General,364.90999999999997,167,5,7,3,98.42814371235997,0.0,0.0,1,FBN,0.029940119760479042,0.0,0.0,0.023534440006445508,94.35684101915332
60634,Milemelo,363.67,169,11,11,24,98.37278106519732,0.0,14.0,5,FBN,0.0650887573964497,0.0,3.849643907938516,0.023454467669134962,94.38029548682246
465581,MALIK ANWAR MOBILE PHONES & ACCESSORIES TRADING CO. L.L.C,360.01,53,3,3,12,100.0,0.0,0.0,3,DSE,0.05660377358490566,0.0,0.0,0.023218420286428017,94.40351390710889
55517,PhoneLess,360.0,171,7,8,2,100.0,33.0,0.0,2,FBN,0.04093567251461988,9.166666666666666,0.0,0.0232177753482239,94.42673168245712
493947,Jannat Prestige,359.83,189,17,18,1,100.00000000000001,0.0,0.0,1,FBN,0.08994708994708994,0.0,0.0,0.023206811398753906,94.44993849385587
70364,Vixellence,359.41,25,5,12,1,100.0,0.0,0.0,1,FBN,0.2,0.0,0.0,0.02317972399418098,94.47311821785004
155353,Aljamal,357.84000000000003,139,7,7,22,71.44784173276072,0.0,0.0,1,FBN,0.050359712230215826,0.0,0.0,0.02307846869613456,94.49619668654618
21979,ADAK Smart Technologies,355.97,41,4,4,4,100.0,88.99,0.0,1,FBN,0.0975609756097561,24.999297693625863,0.0,0.022957865251964617,94.51915455179815
317867,liupeng9046@gmail.com,355.25,48,9,13,13,100.0,0.0,0.0,1,FBN,0.1875,0.0,0.0,0.02291142970126817,94.54206598149942
41316,C & C Home,354.31,103,6,8,21,100.00000000000001,0.0,126.31,1,DSE,0.05825242718446602,0.0,35.649572408342976,0.022850805510081142,94.5649167870095
399763,Advanced Business Gateway Trading Co,346.99,66,3,4,2,99.0530303028983,0.0,0.0,2,FBN,0.045454545454545456,0.0,0.0,0.022378710744667255,94.58729549775416
87980,KUABIAN,346.20000000000005,87,5,6,6,100.00000000000001,0.0,0.0,1,FBN,0.05747126436781609,0.0,0.0,0.02232776062654199,94.6096232583807
38197,SUPERMAMA-GCC,344.87,188,6,6,5,100.00000000000001,0.0,0.0,1,FBN,0.031914893617021274,0.0,0.0,0.02224198384539438,94.63186524222608
304742,guangzhouyoulixinxizixunyouxiangongsi,344.4,149,11,11,5,100.00000000000003,0.0,0.0,1,FBN,0.0738255033557047,0.0,0.0,0.022211671749800863,94.65407691397589
102013,Leaps Enterprises LLC,342.99,162,5,5,13,100.00000000000006,0.0,0.0,1,FBN,0.030864197530864196,0.0,0.0,0.022120735463020322,94.6761976494389
379492,Guludisa store,342.29,35,9,9,2,99.99999999999999,0.0,0.0,1,FBN,0.2571428571428571,0.0,0.0,0.02207558978873211,94.69827323922763
510372,liujiao,342.01,3,1,2,1,6.25,0.0,0.0,1,SBB,0.3333333333333333,0.0,0.0,0.02205753151901682,94.72033077074664
542653,Made In China Store,340.01,66,4,8,4,9.09090909215737,0.0,0.0,2,SBB,0.06060606060606061,0.0,0.0,0.021928543878193357,94.74225931462483
11,Trucare,338.07,80,6,6,9,99.99999999999997,78.14,49.0,5,FBN,0.075,23.113556364066614,14.494039695920963,0.021803425866594596,94.76406274049143
441424,KSD GLOBAL ,338.03000000000003,137,9,9,11,100.00000000000004,0.0,30.24,4,FBN,0.06569343065693431,0.0,8.945951542762476,0.021800846113778128,94.7858635866052
509812,LvXiaofang,337.27,6,3,3,3,100.0,0.0,0.0,1,SBB,0.5,0.0,0.0,0.02175183081026521,94.80761541741546
297066,Tintin Home Selection,333.01,73,6,7,3,90.58219177975464,0.0,45.46,2,FBN,0.0821917808219178,0.0,13.651241704453321,0.021477087135311226,94.82909250455077
512452,SHOPIRA GO ,332.01,242,6,6,3,100.00000000000004,0.0,65.0,1,FBN,0.024793388429752067,0.0,19.577723562543298,0.021412593314899492,94.85050509786568
403370,twe,330.01,68,9,11,1,100.0,0.0,0.0,1,FBN,0.1323529411764706,0.0,0.0,0.021283605674076025,94.87178870353975
399667,Hiwave Trading LLC,329.27,114,5,5,214,94.51754386317805,0.0,0.0,2,DSE,0.043859649122807015,0.0,0.0,0.02123588024697134,94.89302458378673
74477,KitchTron kitchen Rest Equip,329.01,2,1,1,1,6.25,0.0,0.0,1,SBB,0.5,0.0,0.0,0.021219111853664294,94.9142436956404
468246,Texture Paris,328.01,28,3,4,2,86.60714285790816,82.0,0.0,1,FBN,0.10714285714285714,24.999237828115,0.0,0.02115461803325256,94.93539831367364
60296,Xinyakaro-SA,326.90999999999997,262,6,6,13,100.00000000000003,54.65,48.85,2,FBN,0.022900763358778626,16.717139273806247,14.942950659202841,0.02108367483079965,94.95648198850445
40994,AKDC AE,326.09999999999997,151,7,9,195,84.97516558589837,0.0,125.0,23,DSE,0.046357615894039736,0.0,38.33180006133088,0.021031434836266148,94.97751342334071
28918,ESSEN,326.0,166,4,4,20,100.00000000000004,0.0,0.0,1,FBN,0.024096385542168676,0.0,0.0,0.021024985454224977,94.99853840879493
517623,Belt and Road,325.0,71,11,13,11,92.51760563170501,0.0,0.0,7,SBB,0.15492957746478872,0.0,0.0,0.020960491633813243,95.01949890042874
182907,18198,321.01,119,1,1,1,100.0,0.0,0.0,1,SBB,0.008403361344537815,0.0,0.0,0.02070316129037043,95.04020206171911
310085,Panda guoji maoyi,320.01,14,1,1,4,92.85714285943877,320.01,0.0,1,FBN,0.07142857142857142,100.0,0.0,0.020638667469958693,95.06084072918907
434430,Gulf Eco Mart ,319.97,1213,4,4,1,100.0,0.0,159.98,1,FBN,0.0032976092333058533,0.0,49.998437353501885,0.02063608771714223,95.0814768169062
75299,Maxmara,319.96,60,4,5,10,96.87499999385416,63.99,0.0,2,FBN,0.06666666666666667,19.999374921865236,0.0,0.02063544277893811,95.10211225968514
202420,JJ Amazing Store,318.77,89,7,7,3,94.10112359556402,0.0,0.0,1,FBN,0.07865168539325842,0.0,0.0,0.020558695132648148,95.12267095481779
82191,Hangzhou Jiepai keji youxiangongsi,316.0,154,3,4,5,99.675324675019,0.0,0.0,1,FBN,0.01948051948051948,0.0,0.0,0.020380047250107645,95.1430510020679
112537,shenzhenshifeihankejiyouxiangongsi,308.0,241,11,11,12,92.21991701249155,0.0,0.0,1,FBN,0.04564315352697095,0.0,0.0,0.01986409668681378,95.16291509875472
327211,shenzhenshifengpingkejiyouxiangongsi,307.94,2711,3,5,14,32.3911840655188,0.0,0.0,2,FBN,0.0011066027296200663,0.0,0.0,0.019860227057589077,95.18277532581232
140082,T&M Easyclick,304.01,2,1,1,1,62.5,0.0,0.0,1,SBB,0.5,0.0,0.0,0.019606766343370965,95.20238209215569
424105,FAZAN TRADING CO. L.L.C,302.79,113,8,8,5,99.99999999999999,131.27,0.0,1,FBN,0.07079646017699115,43.35347930909211,0.0,0.019528083882468655,95.22191017603815
136746,Buy and Try it,302.0,163,3,7,20,98.77300613408931,0.0,0.0,1,DSE,0.018404907975460124,0.0,0.0,0.01947713376434338,95.24138730980249
196489,Dubaistore,301.0,201,2,2,154,99.25373134339496,0.0,0.0,1,DSE,0.009950248756218905,0.0,0.0,0.01941263994393165,95.26079994974643
537430,shenzhenshizhihangyuantongmaoyiyouxiangongsi,299.99,21,2,2,1,99.99999999999999,0.0,0.0,1,FBN,0.09523809523809523,0.0,0.0,0.0193475011853158,95.28014745093175
197417,Aiyola,299.71,31,2,7,2,100.0,0.0,159.84,1,FBN,0.06451612903225806,0.0,53.3315538353742,0.019329442915600514,95.29947689384736
106146,Virtual Store LLC,299.51,216,5,5,1,100.00000000000001,0.0,59.9,1,FBN,0.023148148148148147,0.0,19.99933224266302,0.019316544151518168,95.31879343799888
388174,Sansui ,298.0,204,8,9,13,91.11519607912676,0.0,0.0,1,FBN,0.0392156862745098,0.0,0.0,0.01921915848269645,95.33801259648158
125803,VC International FZ-LLC,297.55,101,5,5,4,56.12623762512988,69.5,69.5,1,FBN,0.04950495049504951,23.357418921189716,23.357418921189716,0.01919013626351117,95.3572027327451
51212,Seven777,296.94,76,11,13,2,99.99999999999999,0.0,0.0,1,FBN,0.14473684210526316,0.0,0.0,0.019150795033060015,95.37635352777815
483231,DA LIAN DA INTERNATIONAL LIMITED,296.14,85,7,7,28,90.22058823572748,0.0,83.06,1,FBN,0.08235294117647059,0.0,28.047545080029717,0.019099199976730628,95.39545272775489
359545,RICHUAN,295.01,773,3,5,1,100.0,0.0,0.0,1,FBN,0.0038809831824062097,0.0,0.0,0.01902632195966537,95.41447904971456
144034,guang zhou cai jing dian shang you xian gong si,294.01,212,6,6,1,100.00000000000001,0.0,0.0,1,FBN,0.02830188679245283,0.0,0.0,0.018961828139253636,95.43344087785381
271492,yanling,294.01,21,3,7,1,99.99999999999999,0.0,0.0,1,FBN,0.14285714285714285,0.0,0.0,0.018961828139253636,95.45240270599307
471403,dongguanalaiyakejiyouxiangongsi,293.71,1069,4,6,10,99.50304022436971,0.0,0.0,2,FBN,0.0037418147801683817,0.0,0.0,0.018942479993130115,95.4713451859862
124226,Capstro,291.96,239,6,9,2,92.46861924615118,0.0,35.99,1,Unmapped,0.02510460251046025,0.0,12.327031100150707,0.01882961580740958,95.4901748017936
73251,Skooko,291.32,22,4,5,5,100.0,0.0,0.0,1,SBB,0.18181818181818182,0.0,0.0,0.018788339762346073,95.50896314155595
23690,GZ,291.07,149,8,8,24,97.48322147640627,0.0,0.0,3,Unmapped,0.053691275167785234,0.0,0.0,0.018772216307243142,95.5277353578632
373884,guangzhouweikelongdianzishangwuyouxiangongsi,290.01,62,5,5,2,100.00000000000001,0.0,0.0,1,FBN,0.08064516129032258,0.0,0.0,0.0187038528576067,95.5464392107208
315714,Tribesigns,290.0,19,1,1,1,100.00000000000001,0.0,0.0,1,FBN,0.05263157894736842,0.0,0.0,0.018703207919402585,95.5651424186402
529208,AS Zone FZE LLC,289.81,2,1,10,1,43.75,289.81,0.0,1,SBB,0.5,100.0,0.0,0.018690954093524358,95.58383337273374
90778,Onbuy UK,289.76,1,1,5,1,12.5,0.0,0.0,1,SBB,1.0,0.0,0.0,0.01868772940250377,95.60252110213624
570,Mumma Zone Official distributor,285.20000000000005,207,5,5,85,95.41062801564301,0.0,0.0,3,DSE,0.024154589371980676,0.0,0.0,0.01839363758142627,95.62091473971766
304630,Seven-77,283.97,71,7,7,20,96.21478873293988,0.0,119.98,1,FBN,0.09859154929577464,0.0,42.250942000915586,0.01831431018231984,95.63922904989998
73434,LDDDDD,283.0,108,6,7,14,94.03935185172968,0.0,0.0,1,FBN,0.05555555555555555,0.0,0.0,0.018251751176520455,95.6574808010765
471783,dongguanzhoufengkejiyouxiangongsi,281.0,274,5,6,24,99.45255474445382,0.0,0.0,1,FBN,0.01824817518248175,0.0,0.0,0.01812276353569699,95.6756035646122
71327,MYG,280.79,97,6,6,10,77.38402061789641,0.0,0.0,2,FBN,0.061855670103092786,0.0,0.0,0.018109219833410527,95.69371278444561
107576,Avrini,280.01,413,3,3,1,100.0,0.0,0.0,1,FBN,0.007263922518159807,0.0,0.0,0.018058914653489373,95.7117716990991
250021,Smart  Gift Advertising ,280.0,8,4,4,4,100.0,0.0,0.0,1,SBB,0.5,0.0,0.0,0.018058269715285256,95.72982996881439
248280,guangzhouMX,279.76,66,5,5,1,100.0,0.0,0.0,1,FBN,0.07575757575757576,0.0,0.0,0.018042791198386438,95.74787276001277
265683,john noonuae,279.71,161,3,3,3,100.00000000000006,0.0,0.0,1,FBN,0.018633540372670808,0.0,0.0,0.01803956650736585,95.76591232652014
431782,tengying,279.0,26,3,3,3,100.0,0.0,0.0,1,SBB,0.11538461538461539,0.0,0.0,0.017993775894873523,95.78390610241502
477998,Fhggs,278.0,69,3,3,3,92.02898550634978,0.0,0.0,1,FBN,0.043478260869565216,0.0,0.0,0.01792928207446179,95.80183538448948
254522,MinnHui,276.01,42,6,7,20,99.99999999999999,0.0,0.0,1,FBN,0.14285714285714285,0.0,0.0,0.01780093937184244,95.81963632386132
10442,POWERLAND,276.01,141,2,2,3,94.23758865228423,0.0,0.0,1,FBN,0.014184397163120567,0.0,0.0,0.01780093937184244,95.83743726323316
78061,FRIENDSHIP STORE,276.0,83,4,4,4,100.0,0.0,0.0,2,FBN,0.04819277108433735,0.0,0.0,0.017800294433638324,95.8552375576668
110926,Mieuten,275.2,142,10,11,18,99.29577464708267,0.0,0.0,3,FBN,0.07042253521126761,0.0,0.0,0.017748699377308937,95.8729862570441
12930,Margotg,274.9,249,4,4,4,85.24096385561073,0.0,0.0,1,FBN,0.01606425702811245,0.0,0.0,0.017729351231185415,95.89071560827529
273299,A&S Sons Trading LLC,274.61,59,10,10,5,100.0,0.0,0.0,2,FBN,0.1694915254237288,0.0,0.0,0.017710648023266017,95.90842625629855
188,Vogue,272.59000000000003,103,2,2,6,90.77669902965172,0.0,74.47,2,DSE,0.019417475728155338,0.0,27.319417440111522,0.017580370506034317,95.9260066268046
56812,Discount Shop,272.5,154,4,4,44,100.00000000000001,0.0,114.0,2,Unmapped,0.025974025974025976,0.0,41.8348623853211,0.017574566062197258,95.94358119286679
